split,image,label,lesion_frac,leaf_frac,status,pred,confidence,answered_wrong,wrong_top_class
val,leaf_rust/a35cf89dfaaf5fa5680f.jpg,Leaf Rust,0.09351116439382587,0.3620334201388889,accepted,Leaf Rust,0.9967003464698792,False,False
val,leaf_rust/a3ac156280d2496e7fce.jpg,Leaf Rust,0.15362600296417436,0.17692961516203703,accepted,Leaf Rust,0.9992369413375854,False,False
val,leaf_rust/a73d6539ec2a80aa881c.jpg,Leaf Rust,0.11538559462280724,0.5327284071180556,accepted,Leaf Rust,0.997657299041748,False,False
val,leaf_rust/ad1ed4f811a755566bb1.jpg,Leaf Rust,0.3220692804488225,0.1386085792824074,accepted,Leaf Rust,0.9979006052017212,False,False
val,leaf_rust/aeda72f212e8e7c5b46a.jpg,Leaf Rust,0.07245923609559973,0.3036159939236111,accepted,Leaf Rust,0.9991216063499451,False,False
val,leaf_rust/af4d648de251e9278fa9.jpg,Leaf Rust,0.10370657367945241,0.07001410590277778,accepted,Leaf Rust,0.977861225605011,False,False
val,leaf_rust/b124c69346f73ff40f43.jpg,Leaf Rust,0.09664389664389664,0.4566786024305556,accepted,Leaf Rust,0.9964633584022522,False,False
val,leaf_rust/b4278647be7074a88d5e.jpg,Leaf Rust,0.2727320702939469,0.17134150752314814,accepted,Leaf Rust,0.9991732239723206,False,False
val,leaf_rust/b461e7b64c48a2ccb380.jpg,Leaf Rust,0.18103891650951484,0.1582302517361111,accepted,Leaf Rust,0.9982978701591492,False,False
val,leaf_rust/b78fa23dbda8d3557d54.jpg,Leaf Rust,0.05130152942368075,0.17854817708333334,accepted,Leaf Rust,0.9968243837356567,False,False
val,leaf_rust/b7eb333d4bc4158dc927.jpg,Leaf Rust,0.22046476125858705,0.21323423032407407,accepted,Leaf Rust,0.9967138767242432,False,False
val,leaf_rust/bd1d4a682d3d1a38f324.jpg,Leaf Rust,0.23667711598746083,0.1384548611111111,accepted,Leaf Rust,0.9968066215515137,False,False
val,leaf_rust/bee076399e35d1381e00.jpg,Leaf Rust,0.01794843502887197,0.3687744140625,accepted,Leaf Rust,0.9988273978233337,False,False
val,leaf_rust/c25208fa94d83bf99051.jpg,Leaf Rust,0.14458131143461492,0.07267252604166667,accepted,Leaf Rust,0.9963226318359375,False,False
val,leaf_rust/c5961a40dc33c1257c04.jpg,Leaf Rust,0.13375936535918906,0.12310112847222222,accepted,Leaf Rust,0.9976593255996704,False,False
val,leaf_rust/c8d77dd87b58780ea9c1.jpg,Leaf Rust,0.08194657660423703,0.29450593171296297,accepted,Leaf Rust,0.9982970356941223,False,False
val,leaf_rust/cf110a84330093f3226d.jpg,Leaf Rust,0.3178182771732005,0.13793041087962962,accepted,Leaf Rust,0.9975748658180237,False,False
val,leaf_rust/cf43c5a2966c55691685.jpg,Leaf Rust,0.360262891809909,0.17885561342592593,accepted,Leaf Rust,0.9961716532707214,False,False
val,leaf_rust/d0d26480e0f12452c164.jpg,Leaf Rust,0.0361224221725995,0.06883861400462964,accepted,Leaf Rust,0.9705426692962646,False,False
val,leaf_rust/d446d870e0bff2c504f1.jpg,Leaf Rust,0.6088684538653366,0.11603009259259259,accepted,Leaf Rust,0.9932897686958313,False,False
val,leaf_rust/d4c491abdcb23d0e9a08.jpg,Leaf Rust,0.2017619544979792,0.19911928530092593,accepted,Leaf Rust,0.9981107711791992,False,False
val,leaf_rust/d55fa28e7ddcf66aeba6.jpg,Leaf Rust,0.21575007107432795,0.2862503616898148,accepted,Leaf Rust,0.9711760878562927,False,False
val,leaf_rust/da11546ad387782b3324.jpg,Leaf Rust,0.09351116439382587,0.3620334201388889,accepted,Leaf Rust,0.9956455230712891,False,False
val,leaf_rust/ddb2e3572b92fb0f8d78.jpg,Leaf Rust,0.42587992972678257,0.1492603443287037,accepted,Leaf Rust,0.9823182821273804,False,False
val,leaf_rust/e08cba86f6dbef5b9a19.jpg,Leaf Rust,0.009746895142273228,0.05751772280092592,accepted,Leaf Rust,0.9900627732276917,False,False
val,leaf_rust/e0ec667d41cd9a3f208d.jpg,Leaf Rust,0.04732800501488795,0.057698567708333336,accepted,Leaf Rust,0.9927611351013184,False,False
val,leaf_rust/e2174aac64b71ea4742e.jpg,Leaf Rust,0.2455486227362654,0.11883318865740741,accepted,Leaf Rust,0.9961724877357483,False,False
val,leaf_rust/e4cd81e53f02004d4578.jpg,Leaf Rust,0.08185114833362114,0.10472728587962964,accepted,Leaf Rust,0.9974422454833984,False,False
val,leaf_rust/e5b38ca77eb0c9fd2a3a.jpg,Leaf Rust,0.03119118979577612,0.2594581886574074,accepted,Leaf Rust,0.9926060438156128,False,False
val,leaf_rust/e77d3b1af4e113e50a3d.jpg,Leaf Rust,0.09537174618898245,0.164306640625,accepted,Leaf Rust,0.995087206363678,False,False
val,leaf_rust/e8852a827f8afddf5ea3.jpg,Leaf Rust,0.009609531263588138,0.3119303385416667,uncertain,Leaf Rust,0.8700847625732422,False,False
val,leaf_rust/eb20388b199998f44aad.jpg,Leaf Rust,0.05688365008939805,0.13654694733796297,accepted,Leaf Rust,0.9914132356643677,False,False
val,leaf_rust/ed5a14a3a7faa19428ab.jpg,Leaf Rust,0.11210066181877604,0.4980061848958333,accepted,Leaf Rust,0.998717188835144,False,False
val,leaf_rust/f077fc3c1011d95095e1.jpg,Leaf Rust,0.055210048167794644,0.4449055989583333,uncertain,Leaf Rust,0.8728432059288025,False,False
val,leaf_rust/f146e17385bb95efce9b.jpg,Leaf Rust,0.21608741696351208,0.18784360532407407,accepted,Leaf Rust,0.9971269965171814,False,False
val,leaf_rust/f81968d06d082a1614fe.jpg,Leaf Rust,0.03502776591200342,0.04233579282407408,accepted,Leaf Rust,0.9991410970687866,False,False
val,leaf_rust/f9a6031d49848ea82d8d.jpg,Leaf Rust,0.045176588044427805,0.07245551215277778,accepted,Leaf Rust,0.9642142653465271,False,False
val,leaf_rust/fea31e73668b15832e00.jpg,Leaf Rust,0.018351660475892758,0.3688015407986111,accepted,Leaf Rust,0.9992775321006775,False,False
val,leaf_rust/fed4bb32b80d7d2b3bd0.jpg,Leaf Rust,0.20662339091209153,0.2465549045138889,accepted,Leaf Rust,0.9988712668418884,False,False
val,phoma/028966a959ccc27b848a.jpg,Phoma,0.03587171788155625,0.4246148003472222,accepted,Phoma,0.9974998831748962,False,False
val,phoma/0e3fdfccbbcdba6058a7.jpg,Phoma,0.027259744623655914,0.3229166666666667,accepted,Phoma,0.9978365302085876,False,False
val,phoma/0fffd702324661e504e2.jpg,Phoma,0.10413558512860298,0.22728135850694445,accepted,Phoma,0.9982692003250122,False,False
val,phoma/1739d2777eed8b433118.jpg,Phoma,0.12068262170247485,0.1994900173611111,accepted,Phoma,0.9989118576049805,False,False
val,phoma/188b81f3302d6d059d43.jpg,Phoma,0.12069082749711021,0.19947645399305555,accepted,Phoma,0.9975526928901672,False,False
val,phoma/1bb1b0c3d723861d0f2f.jpg,Phoma,0.05208863983698421,0.3194986979166667,accepted,Phoma,0.9864335060119629,False,False
val,phoma/1cf96eb14b29c51cc92c.jpg,Phoma,0.10359017175572519,0.22743055555555555,accepted,Phoma,0.9890885949134827,False,False
val,phoma/25a2d3d81077a45fac63.jpg,Phoma,0.05528597132108391,0.4975314670138889,accepted,Phoma,0.9717241525650024,False,False
val,phoma/29955b39d9798e1ed86f.jpg,Phoma,0.037101508635401736,0.3973795572916667,accepted,Phoma,0.9908000826835632,False,False
val,phoma/2ab4d7d36df080ceb547.jpg,Phoma,0.10359017175572519,0.22743055555555555,accepted,Phoma,0.9963229894638062,False,False
val,phoma/2e3ee00e3ba555459c0e.jpg,Phoma,0.11230418093163191,0.261474609375,accepted,Phoma,0.996660590171814,False,False
val,phoma/2f187c415624ce92448b.jpg,Phoma,0.05505696179347229,0.3702663845486111,accepted,Phoma,0.997346043586731,False,False
val,phoma/332b86b54567ffd3c3e0.jpg,Phoma,0.058340468591889155,0.3484971788194444,accepted,Phoma,0.9931635856628418,False,False
val,phoma/361b55c496278fc249c2.jpg,Phoma,0.059209726443769,0.2231174045138889,accepted,Phoma,0.9958431124687195,False,False
val,phoma/3a8c660251bfc4463953.jpg,Phoma,0.051364774801545186,0.3195122612847222,accepted,Phoma,0.9904407262802124,False,False
val,phoma/402809a7d7112525d53e.jpg,Phoma,0.05528597132108391,0.4975314670138889,accepted,Phoma,0.9565877914428711,False,False
val,phoma/428d556fc57ab7f91e48.jpg,Phoma,0.05736509479824988,0.2231987847222222,accepted,Phoma,0.9952747821807861,False,False
val,phoma/4325d6d8269be8abb04c.jpg,Phoma,0.058340468591889155,0.3484971788194444,accepted,Phoma,0.9911523461341858,False,False
val,phoma/4424f76b16897c7ae2bd.jpg,Phoma,0.03587171788155625,0.4246148003472222,accepted,Phoma,0.9964313507080078,False,False
val,phoma/44aa462cdeb31d9e5c57.jpg,Phoma,0.02711551376762928,0.3231336805555556,accepted,Phoma,0.9742254018783569,False,False
val,phoma/464fd7660e65ef504e03.jpg,Phoma,0.12068262170247485,0.1994900173611111,accepted,Phoma,0.9960779547691345,False,False
val,phoma/51fb0a592145634f6ea1.jpg,Phoma,0.06392821313120053,0.2433539496527778,accepted,Phoma,0.9789109230041504,False,False
val,phoma/57b39ed0a9e3378aac56.jpg,Phoma,0.037101508635401736,0.3973795572916667,accepted,Phoma,0.9801945686340332,False,False
val,phoma/592c51e55c4320e9dc0f.jpg,Phoma,0.15478801169590642,0.296875,accepted,Phoma,0.9836961030960083,False,False
val,phoma/59d103c57b32e1dcede8.jpg,Phoma,0.0771554091158704,0.24698893229166666,accepted,Phoma,0.9727070331573486,False,False
val,phoma/5bfec1cd818c052bf79e.jpg,Phoma,0.029708410187983203,0.3456081814236111,accepted,Phoma,0.9780233502388,False,False
val,phoma/5c4b007a85a5b197c501.jpg,Phoma,0.0378208629164391,0.3973524305555556,accepted,Phoma,0.9952567219734192,False,False
val,phoma/6502bdb1b2335a38201e.jpg,Phoma,0.03513254551261578,0.4246690538194444,accepted,Phoma,0.9948291182518005,False,False
val,phoma/671aecfb662893d6e18a.jpg,Phoma,0.10175438596491228,0.2512613932291667,accepted,Phoma,0.9976154565811157,False,False
val,phoma/799e887003f4b638d31e.jpg,Phoma,0.03513254551261578,0.4246690538194444,accepted,Phoma,0.995267927646637,False,False
val,phoma/7a8d8308857ea9ad9e8d.jpg,Phoma,0.11055771725032426,0.2614339192708333,accepted,Phoma,0.9976671934127808,False,False
val,phoma/7b1f8cae36e1106ca76e.jpg,Phoma,0.06392821313120053,0.2433539496527778,accepted,Phoma,0.9892563819885254,False,False
val,phoma/7b6837a00f74e88c2db4.jpg,Phoma,0.05736509479824988,0.2231987847222222,accepted,Phoma,0.9956282377243042,False,False
val,phoma/803d7b44667b5014e1fa.jpg,Phoma,0.06474098031561924,0.2432318793402778,accepted,Phoma,0.9676482081413269,False,False
val,phoma/8400244e0d6b568f968b.jpg,Phoma,0.12069082749711021,0.19947645399305555,accepted,Phoma,0.9950045943260193,False,False
val,phoma/84d0c1000655e257111a.jpg,Phoma,0.15416952250399818,0.2968343098958333,accepted,Phoma,0.9848745465278625,False,False
val,phoma/85762e1bfe53264c9257.jpg,Phoma,0.02711551376762928,0.3231336805555556,accepted,Phoma,0.9905833005905151,False,False
val,phoma/86ca8b5728963dbaa682.jpg,Phoma,0.05811599844297392,0.3484429253472222,accepted,Phoma,0.9946287274360657,False,False
val,phoma/8b72c92d8354cd17cc3a.jpg,Phoma,0.0378208629164391,0.3973524305555556,accepted,Phoma,0.9946349859237671,False,False
val,phoma/8c32d63d0750cfa921bf.jpg,Phoma,0.027259744623655914,0.3229166666666667,accepted,Phoma,0.989544689655304,False,False
val,phoma/904ac592e06f24dc819f.jpg,Phoma,0.029708410187983203,0.3456081814236111,accepted,Phoma,0.9922810196876526,False,False
val,phoma/92741dc6192e4b0d974b.jpg,Phoma,0.07745512433441291,0.24708387586805555,accepted,Phoma,0.9961104989051819,False,False
val,phoma/95fd1dc6e9dc2b55497a.jpg,Phoma,0.10134916351861846,0.2513292100694444,accepted,Phoma,0.989985466003418,False,False
val,phoma/9699d313deea74b43514.jpg,Phoma,0.05453613156063436,0.3703206380208333,accepted,Phoma,0.9902695417404175,False,False
val,phoma/af7aab5d29c3ba367749.jpg,Phoma,0.0771554091158704,0.24698893229166666,accepted,Phoma,0.996951699256897,False,False
val,phoma/b2728a830822ca8e26d5.jpg,Phoma,0.04146308050595918,0.2970241970486111,accepted,Phoma,0.9917136430740356,False,False
val,phoma/b4b034ee70e48721827c.jpg,Phoma,0.10175438596491228,0.2512613932291667,accepted,Phoma,0.9984058737754822,False,False
val,phoma/bd1b63615cd63abb8411.jpg,Phoma,0.04089456869009585,0.2971733940972222,accepted,Phoma,0.9868594408035278,False,False
val,phoma/be938a34a058a3e6dc02.jpg,Phoma,0.07745512433441291,0.24708387586805555,accepted,Phoma,0.9692061543464661,False,False
val,phoma/c356c718dc5a6c72de19.jpg,Phoma,0.06474098031561924,0.2432318793402778,accepted,Phoma,0.994295060634613,False,False
val,phoma/c39710e68983192b194c.jpg,Phoma,0.05811599844297392,0.3484429253472222,accepted,Phoma,0.993421733379364,False,False
val,phoma/c72f9f28692d0efd713e.jpg,Phoma,0.10134916351861846,0.2513292100694444,accepted,Phoma,0.9988250136375427,False,False
val,phoma/cb536c21c08b40becd3b.jpg,Phoma,0.04146308050595918,0.2970241970486111,uncertain,Phoma,0.918020486831665,False,False
val,phoma/cd3bc5a3614379b3751e.jpg,Phoma,0.05453613156063436,0.3703206380208333,accepted,Phoma,0.996027946472168,False,False
val,phoma/d448ff29586ba2a269b3.jpg,Phoma,0.10413558512860298,0.22728135850694445,accepted,Phoma,0.9889161586761475,False,False
val,phoma/d4cc833a1b0e7900e719.jpg,Phoma,0.15416952250399818,0.2968343098958333,accepted,Phoma,0.9840136170387268,False,False
val,phoma/d6adfd50d5783e5596ed.jpg,Phoma,0.055210207753966956,0.4974772135416667,accepted,Phoma,0.9522808790206909,False,False
val,phoma/d9d6d5fefcb948e7224f.jpg,Phoma,0.029401373895976447,0.3455268012152778,accepted,Phoma,0.9904419779777527,False,False
val,phoma/de47e4131e3ccc7652ca.jpg,Phoma,0.029401373895976447,0.3455268012152778,accepted,Phoma,0.987337052822113,False,False
val,phoma/e4e41e932b7d1cb2f984.jpg,Phoma,0.059209726443769,0.2231174045138889,accepted,Phoma,0.9936367273330688,False,False
val,phoma/e74b3c4811570fdca596.jpg,Phoma,0.055210207753966956,0.4974772135416667,accepted,Phoma,0.9803962707519531,False,False
val,phoma/ec8d57672bd0968e8322.jpg,Phoma,0.04089456869009585,0.2971733940972222,accepted,Phoma,0.974820613861084,False,False
val,phoma/f0e72ed858316c4eac60.jpg,Phoma,0.15478801169590642,0.296875,accepted,Phoma,0.9868261218070984,False,False
val,phoma/f5d56e96e91b2579a93e.jpg,Phoma,0.05208863983698421,0.3194986979166667,accepted,Phoma,0.9881618618965149,False,False
val,phoma/f7c29449b239c69cdd02.jpg,Phoma,0.11055771725032426,0.2614339192708333,accepted,Phoma,0.9980615973472595,False,False
val,phoma/fad797fe5e55e7fdc476.jpg,Phoma,0.051364774801545186,0.3195122612847222,accepted,Phoma,0.973152756690979,False,False
val,phoma/fc464d132586bc88222d.jpg,Phoma,0.05505696179347229,0.3702663845486111,accepted,Phoma,0.994178056716919,False,False
val,phoma/fd84ec5b0dca2929bc42.jpg,Phoma,0.11230418093163191,0.261474609375,accepted,Phoma,0.992957353591919,False,False
val,phoma/ffad29713fa0a663430d.jpg,Phoma,0.08423505909771933,0.10863353587962964,uncertain,Cercospora,0.9448344707489014,False,True
test,cercospora/00d15b48c2f441df45cf.jpg,Cercospora,0.009274345156034591,0.07214807581018519,accepted,Cercospora,0.999212384223938,False,False
test,cercospora/118b3da022ef2623c477.jpg,Cercospora,0.0035820533058102118,0.14893482349537038,accepted,Cercospora,0.9992092251777649,False,False
test,cercospora/124fdc979a59e5af72ef.jpg,Cercospora,0.02791968634905548,0.07610857928240741,accepted,Cercospora,0.998445451259613,False,False
test,cercospora/12d653a1073ff5b4f1b6.jpg,Cercospora,0.024240833114553252,0.20665147569444445,accepted,Cercospora,0.9981037378311157,False,False
test,cercospora/187a40e79b00e68ff595.jpg,Cercospora,0.12780433983082015,0.04917173032407408,rejected,,,False,False
test,cercospora/1ade986325863121d562.jpg,Cercospora,0.05180964872730254,0.22060366030092593,accepted,Cercospora,0.9956462979316711,False,False
test,cercospora/1aee07faf822ef134239.jpg,Cercospora,0.0274364896073903,0.09788230613425926,accepted,Cercospora,0.9968078136444092,False,False
test,cercospora/2006f51f65744a4de212.jpg,Cercospora,0.005088281687274207,0.1777072482638889,uncertain,Cercospora,0.7426756024360657,False,False
test,cercospora/2060ad5c647303da4c66.jpg,Cercospora,0.06869591166815876,0.15150282118055555,accepted,Cercospora,0.986559271812439,False,False
test,cercospora/2378dbc3b075d32f8995.jpg,Cercospora,0.10465233625996569,0.089599609375,accepted,Cercospora,0.9997360110282898,False,False
test,cercospora/23f67fe3219868083fb8.jpg,Cercospora,0.06593222468897918,0.21586552372685186,rejected,,,False,False
test,cercospora/28328539ce2e1ca6bdb1.jpg,Cercospora,0.0005438066465256798,0.14964916087962962,accepted,Cercospora,0.98969566822052,False,False
test,cercospora/2926112fe080087f4e8e.jpg,Cercospora,0.07670472465779347,0.14334671585648148,uncertain,Cercospora,0.9013025760650635,False,False
test,cercospora/29559e277b4b043e921a.jpg,Cercospora,0.012712257585598961,0.09744827835648148,accepted,Cercospora,0.9966837763786316,False,False
test,cercospora/32e026c246c6d763bbac.jpg,Cercospora,0.01232622798887859,0.1951316550925926,accepted,Cercospora,0.9975190162658691,False,False
test,cercospora/346a5e4511c3eac9d935.jpg,Cercospora,0.0235744564474224,0.3306297019675926,accepted,Cercospora,0.9991432428359985,False,False
test,cercospora/476e51b3fb30f81d2c8a.jpg,Cercospora,0.007595705894267774,0.08928313078703703,accepted,Cercospora,0.9991844296455383,False,False
test,cercospora/47e68356a4fb76618b36.jpg,Cercospora,0.0013152429738335872,0.13062427662037038,accepted,Cercospora,0.9983536005020142,False,False
test,cercospora/487ba36489e99ada8989.jpg,Cercospora,0.07727272727272727,0.11537905092592593,accepted,Cercospora,0.998847246170044,False,False
test,cercospora/4e5050cc9ee0a1e2464f.jpg,Cercospora,0.008139173656415036,0.1455349392361111,accepted,Cercospora,0.9969732761383057,False,False
test,cercospora/53f42fd42925776823a0.jpg,Cercospora,0.07838866290513057,0.34455475983796297,accepted,Cercospora,0.9980813264846802,False,False
test,cercospora/58a412557ca58caeab5d.jpg,Cercospora,0.02150830383882385,0.13284866898148148,uncertain,Leaf Rust,0.8405641317367554,False,True
test,cercospora/5cfc7930ed4a024067a8.jpg,Cercospora,0.004736371760500447,0.10118272569444445,accepted,Cercospora,0.9989068508148193,False,False
test,cercospora/5d9e96b0d3d981e192ff.jpg,Cercospora,0.06437454279444038,0.07416449652777778,uncertain,Cercospora,0.7074187994003296,False,False
test,cercospora/608cbe22a6326ca4f681.jpg,Cercospora,0.00139570699778612,0.18787977430555555,accepted,Cercospora,0.9989860653877258,False,False
test,cercospora/62fffd9edf9a94d8abc1.jpg,Cercospora,0.0,0.20878544560185186,accepted,Cercospora,0.9984551668167114,False,False
test,cercospora/6426a3474b363cfbdc9d.jpg,Cercospora,0.0033980582524271844,0.16764322916666666,accepted,Cercospora,0.9969195127487183,False,False
test,cercospora/670eec7db393a7ce8020.jpg,Cercospora,0.006260096930533118,0.1791087962962963,accepted,Cercospora,0.9711616635322571,False,False
test,cercospora/6c2ff33077930bdf2e07.jpg,Cercospora,0.003695150115473441,0.1174587673611111,accepted,Cercospora,0.999413013458252,False,False
test,cercospora/6dd003ea541bae1430a7.jpg,Cercospora,0.00666395774075579,0.11126482928240741,accepted,Cercospora,0.9990146160125732,False,False
test,cercospora/6dd09deac6aeb7e5b428.jpg,Cercospora,0.02187437286775035,0.0901150173611111,uncertain,Cercospora,0.8850920796394348,False,False
test,cercospora/6e339ed41380ce84c7e2.jpg,Cercospora,0.07680183407364952,0.12621166087962962,accepted,Cercospora,0.9985933899879456,False,False
test,cercospora/75e2a85d4b96b3a6fbbf.jpg,Cercospora,0.13767958992130533,0.125244140625,accepted,Cercospora,0.9991170763969421,False,False
test,cercospora/762985f16c508f4322a8.jpg,Cercospora,0.005661005661005661,0.08146158854166667,accepted,Cercospora,0.9991775155067444,False,False
test,cercospora/79b06608e5784e5f024b.jpg,Cercospora,0.12114143534717363,0.23258463541666666,accepted,Cercospora,0.998380184173584,False,False
test,cercospora/7e270325502a7c7023dc.jpg,Cercospora,0.004971688993232979,0.1309497974537037,accepted,Cercospora,0.9789499044418335,False,False
test,cercospora/7e8225a2c3ecdb686dbc.jpg,Cercospora,0.002223742730071844,0.3171657986111111,accepted,Cercospora,0.9861635565757751,False,False
test,cercospora/7f4a2904434e9eaf3166.jpg,Cercospora,0.019476639980881824,0.07567455150462964,accepted,Cercospora,0.9688428044319153,False,False
test,cercospora/82286972e59b7dfcd8ca.jpg,Cercospora,0.07048530868273357,0.054777922453703706,accepted,Cercospora,0.9991024732589722,False,False
test,cercospora/84f23dfe2548627fad99.jpg,Cercospora,0.17827055291953134,0.18675853587962962,uncertain,Cercospora,0.8781082630157471,False,False
test,cercospora/8cc5783a3d07cbf1d71c.jpg,Cercospora,0.0,0.11562319155092593,accepted,Cercospora,0.9977608919143677,False,False
test,cercospora/92b33ce940d68d594975.jpg,Cercospora,0.012425406686830703,0.22122757523148148,accepted,Cercospora,0.99226975440979,False,False
test,cercospora/a47f1702946d3c134908.jpg,Cercospora,0.0526245223570423,0.13488317418981483,accepted,Cercospora,0.9973962306976318,False,False
test,cercospora/a906fb166f31dd10e451.jpg,Cercospora,0.00313686643552914,0.10953776041666667,accepted,Cercospora,0.9971444010734558,False,False
test,cercospora/ab3f07054579db5060d5.jpg,Cercospora,0.004417261297995243,0.079833984375,accepted,Cercospora,0.9949296712875366,False,False
test,cercospora/b1d815e2a8f5029b52e0.jpg,Cercospora,0.007834381976862188,0.22275571469907407,accepted,Cercospora,0.999089241027832,False,False
test,cercospora/b21c656842ed525e057f.jpg,Cercospora,0.015030349744676751,0.09384946469907407,accepted,Cercospora,0.9950047135353088,False,False
test,cercospora/b38f6c7f023a651ad236.jpg,Cercospora,0.06704087637499434,0.19975224247685186,accepted,Cercospora,0.9938765168190002,False,False
test,cercospora/b4ca01f81c2c9a625366.jpg,Cercospora,0.03143860913431223,0.10037796585648148,uncertain,Cercospora,0.8129319548606873,False,False
test,cercospora/b626520199bc83714e56.jpg,Cercospora,0.008125846442337744,0.17359302662037038,accepted,Cercospora,0.9996408224105835,False,False
test,cercospora/b8b450cfebd2cdcaf11c.jpg,Cercospora,0.0,0.07807074652777778,accepted,Cercospora,0.9991760849952698,False,False
test,cercospora/b8d62cf65f1eba581474.jpg,Cercospora,0.0033135857013756403,0.09005172164351852,uncertain,Cercospora,0.6942827105522156,False,False
test,cercospora/bcf4d145dc85d32378ba.jpg,Cercospora,0.0037784862439485182,0.07657877604166667,accepted,Cercospora,0.9991945624351501,False,False
test,cercospora/c289b1b85166db4d31eb.jpg,Cercospora,0.01647373107747106,0.10154441550925926,accepted,Cercospora,0.9996943473815918,False,False
test,cercospora/c4ac006bf5c7f3845cb0.jpg,Cercospora,0.01251244750400485,0.20884874131944445,accepted,Cercospora,0.9992631077766418,False,False
test,cercospora/c4dce8415ab0f0c8d78d.jpg,Cercospora,0.15698696203049003,0.22123661747685186,accepted,Cercospora,0.9808177947998047,False,False
test,cercospora/c71c50121dae71c9e2b4.jpg,Cercospora,0.013938466768655448,0.10639105902777778,accepted,Cercospora,0.9996224641799927,False,False
test,cercospora/c882f5c9d0adf61e4baf.jpg,Cercospora,0.058639855117716855,0.14479347511574073,accepted,Cercospora,0.9979887008666992,False,False
test,cercospora/ccd3e1eb9dea8f4f65ab.jpg,Cercospora,0.006115149417330103,0.078369140625,accepted,Cercospora,0.9936884045600891,False,False
test,cercospora/d0fca9d13ce3b8b7c33d.jpg,Cercospora,0.08611148603050345,0.2679759837962963,accepted,Cercospora,0.9975196719169617,False,False
test,cercospora/d347ed4256e046d2e125.jpg,Cercospora,0.02115127175368139,0.06754557291666667,accepted,Cercospora,0.9992465972900391,False,False
test,cercospora/d64316dfe1dbe46f4ede.jpg,Cercospora,0.0018395358709494835,0.06390154803240741,accepted,Cercospora,0.9992534518241882,False,False
test,cercospora/dfebb472d60a9dc89f19.jpg,Cercospora,0.09510737929920879,0.11199725115740741,accepted,Cercospora,0.979021430015564,False,False
test,cercospora/e528fdb730f5fb880f42.jpg,Cercospora,0.010012135922330098,0.1490162037037037,accepted,Cercospora,0.9994208812713623,False,False
test,cercospora/e73ff9027038226ae47b.jpg,Cercospora,0.0,0.06058304398148148,accepted,Cercospora,0.9957102537155151,False,False
test,cercospora/e946388f321c679be20a.jpg,Cercospora,0.007896794370602032,0.11565031828703703,accepted,Cercospora,0.9982597231864929,False,False
test,cercospora/ec6ba4c5459118fa6993.jpg,Cercospora,0.038713968957871395,0.20390263310185186,accepted,Cercospora,0.998683750629425,False,False
test,cercospora/f28bd724f76aa57c3241.jpg,Cercospora,0.0021608643457382954,0.07532190393518519,accepted,Cercospora,0.9985525012016296,False,False
test,cercospora/f2c26f5939b1763a1195.jpg,Cercospora,0.06281177545141572,0.12869827835648148,accepted,Cercospora,0.9990035891532898,False,False
test,cercospora/f406bc19583dc7b3baf1.jpg,Cercospora,0.00033585222502099076,0.05384657118055555,accepted,Cercospora,0.999146580696106,False,False
test,cercospora/f43aab9bdea372e3e55c.jpg,Cercospora,0.018101761252446183,0.25875289351851855,accepted,Cercospora,0.9986749291419983,False,False
test,cercospora/f607687f0861f382baeb.jpg,Cercospora,0.13605631562201717,0.2273582175925926,uncertain,Cercospora,0.7011428475379944,False,False
test,cercospora/faba65715e88d8132015.jpg,Cercospora,0.013849523318732286,0.14037181712962962,accepted,Cercospora,0.9990959167480469,False,False
test,cercospora/fe13d45825a1bbedf3af.jpg,Cercospora,0.05171182524679689,0.21525065104166666,accepted,Cercospora,0.9958657026290894,False,False
test,cercospora/fed757d1c4113f8983bd.jpg,Cercospora,0.07587501019825406,0.11083080150462964,rejected,,,False,False
test,healthy/0085c38a18702c7ecd8e.jpg,Healthy,0.0,0.2859157986111111,accepted,Healthy,0.9974765181541443,False,False
test,healthy/03ee8e48f433d0297ba0.jpg,Healthy,0.0005023863350916855,0.323974609375,accepted,Healthy,0.9915027618408203,False,False
test,healthy/0a63cb86f24d4cc3638d.jpg,Healthy,0.0,0.2856309678819444,accepted,Healthy,0.9960373640060425,False,False
test,healthy/0cac021a9b6b3a3d30e5.jpg,Healthy,0.10408152572566279,0.5177408854166666,accepted,Healthy,0.9856442213058472,False,False
test,healthy/0e7ef5272d0ce1689b94.jpg,Healthy,0.015718093446221385,0.6151620370370371,accepted,Healthy,0.9951992630958557,False,False
test,healthy/117576b6b9028e858b30.jpg,Healthy,0.011076387515328929,0.3428683810763889,accepted,Healthy,0.9955775737762451,False,False
test,healthy/2105efc675312ba338de.jpg,Healthy,0.01182378993989244,0.3429904513888889,accepted,Healthy,0.9963000416755676,False,False
test,healthy/259e18fdf500a2550d18.jpg,Healthy,0.0008098708970511172,0.2847086588541667,accepted,Healthy,0.9940594434738159,False,False
test,healthy/2a50eb383ac3e1addf0d.jpg,Healthy,0.0,0.4133436414930556,accepted,Healthy,0.9986172914505005,False,False
test,healthy/2b641feaf258d97013ab.jpg,Healthy,0.0005981962083563409,0.2947591145833333,accepted,Healthy,0.987190306186676,False,False
test,healthy/2eaada5443cf74a043b7.jpg,Healthy,0.0005059797608095676,0.2948676215277778,accepted,Healthy,0.9968345761299133,False,False
